0,1,2,3,4,5,6,7,8,9
1.8636757e-23,6.140223e-23,1.049791e-16,6.532544e-23,8.928895e-23,1.9478801e-20,1.6236569e-21,8.003348e-24,1.0,1.3181733e-19
4.467841e-06,1.5888571e-07,2.4729184e-12,2.8707606e-11,1.5365307e-08,0.57356536,2.1140533e-05,0.0021761388,1.5023145e-08,0.4242327
1.2448171e-17,6.883088e-14,1.5002668e-07,0.9999993,4.125837e-17,1.4180769e-11,4.3147964e-16,3.1944347e-12,6.5010215e-07,1.0920606e-13
2.7338596e-15,4.251006e-10,2.2768984e-09,3.0842473e-09,1.4484707e-11,4.028025e-15,3.720267e-18,1.0,1.6099913e-11,8.319307e-13
3.8603577e-14,1.5460752e-09,8.100075e-11,1.2435046e-11,0.9999999,6.6572664e-13,2.0689773e-15,2.8332416e-08,9.337894e-12,7.252773e-08
6.1328134e-12,1.3316488e-17,7.5945163e-25,7.165813e-24,3.3288666e-17,6.917671e-13,1.0,2.003174e-22,4.2390987e-16,5.5105027e-18
7.600634e-16,4.6517484e-10,2.3506371e-15,2.664402e-16,0.99991953,1.2316059e-10,1.2267313e-11,3.3220253e-11,1.860058e-10,8.0475766e-05
6.856221e-21,3.1150634e-15,1.5539597e-17,1.0,2.4061277e-20,1.6567898e-13,1.568878e-20,4.7959527e-14,9.22756e-15,7.0210553e-15
1.0,2.1414631e-16,6.0093254e-14,2.3853402e-17,1.337445e-13,1.6204574e-14,2.0267141e-10,9.608399e-16,5.5011855e-15,1.28268125e-08
1.07181774e-13,6.443985e-16,7.133829e-14,8.063018e-15,1.3609553e-20,3.8056915e-16,1.2347837e-22,1.0,1.2321894e-17,2.8067875e-13
1.0,9.878712e-23,8.958245e-21,1.253685e-27,4.688371e-24,3.9386084e-21,6.685745e-17,3.663019e-20,3.0108409e-21,1.315592e-14
2.0084283e-13,4.742771e-15,1.0,1.5471761e-16,1.2677341e-17,6.069593e-22,4.3239852e-20,2.2020256e-14,9.1903134e-17,8.42386e-17
3.2618358e-15,5.618994e-13,2.806844e-13,1.2256482e-14,4.8901494e-10,1.8516586e-16,1.7370153e-20,4.571265e-11,4.4686105e-05,0.9999553
2.42444e-16,1.0,1.3489607e-17,2.337747e-19,8.904411e-14,6.2609232e-15,6.119063e-15,1.0858812e-11,3.845259e-13,1.04197284e-13
2.226778e-16,6.6638136e-12,1.6726554e-14,2.97089e-11,6.578879e-13,1.3449266e-18,7.749421e-24,1.0,8.8514846e-20,3.0677257e-13
7.534083e-20,1.7009479e-14,6.3249427e-16,1.0,2.1502198e-18,2.5023034e-11,1.1951358e-17,1.2274617e-15,9.914693e-15,1.1564685e-14
5.8929662e-12,3.6356394e-11,1.0,3.2309534e-11,1.961427e-14,5.901953e-16,2.1179208e-15,1.3263108e-09,8.3025205e-13,1.6091685e-11
8.606066e-12,1.1083717e-11,8.013264e-12,1.2048911e-09,8.293927e-09,2.9824805e-13,4.922658e-16,2.3591038e-08,5.5869414e-08,1.0
1.1507889e-11,1.1176451e-10,1.2260593e-09,9.806009e-11,1.3635219e-13,9.851426e-16,9.139466e-20,1.0,1.0873475e-13,1.8912235e-08
1.3719818e-10,4.9692516e-12,1.5868575e-19,4.6561003e-21,4.646566e-16,6.231527e-13,2.4035946e-21,1.0,8.651436e-17,4.9632156e-09
1.2767619e-12,9.083715e-20,2.993642e-19,3.1637437e-23,4.08493e-19,5.129122e-13,1.0,1.4282641e-24,1.6525433e-15,3.9969887e-20
4.5512273e-21,7.076813e-18,1.0,5.2541776e-22,5.0425777e-20,7.322405e-25,2.300705e-19,4.7401047e-18,3.680389e-19,3.7031233e-24
1.4021766e-12,8.473756e-12,7.5659775e-17,2.2889966e-15,2.2134995e-15,3.258467e-12,1.5880512e-18,1.0,4.3938296e-16,1.5608976e-11
1.8402594e-20,4.751562e-19,1.3178716e-19,2.8454005e-15,4.0964194e-17,1.3305033e-14,3.7544268e-14,1.0393535e-19,1.0,7.4022553e-16
9.6073016e-23,3.6932304e-11,1.2958181e-18,5.272454e-20,1.0,1.9336326e-16,1.812072e-15,1.1763618e-14,5.642367e-17,9.741005e-15
8.5013545e-13,1.4560536e-09,4.6623066e-12,1.431094e-10,1.436566e-14,8.732684e-14,5.4035904e-18,1.0,1.6392549e-11,1.6989289e-09
2.0116204e-17,4.651405e-12,1.12233556e-10,0.9999975,3.3463718e-09,9.159409e-12,1.0985117e-17,2.4901578e-06,2.2690931e-13,1.765312e-09
6.8085546e-20,5.422967e-23,5.668251e-26,1.2834965e-30,3.2044628e-20,4.742818e-18,1.0,4.6005396e-28,4.674767e-22,8.577203e-32
4.7404445e-11,0.9999994,1.8773146e-11,1.8968288e-12,5.872967e-12,1.37706105e-11,2.398084e-10,6.484217e-07,2.3832296e-09,2.0499596e-12
6.5573797e-25,1.8052438e-20,8.3959325e-21,1.0,4.3264136e-26,1.1231342e-15,3.1625823e-25,3.1930397e-21,1.250757e-19,1.6279209e-17
1.71345e-16,4.656897e-22,5.069381e-22,1.60754e-22,7.878708e-21,9.203809e-12,1.0,6.1510116e-29,6.370803e-17,6.0724097e-25
1.939949e-09,4.1645443e-08,2.1290805e-10,2.3887125e-07,6.0358284e-06,6.272968e-09,2.1679726e-11,7.4901777e-06,5.1921456e-06,0.9999809
1.0050044e-18,1.8008405e-14,9.039767e-15,1.0,9.77691e-19,6.3014714e-13,6.426221e-21,4.388591e-14,4.857222e-16,2.3664777e-11
6.8174463e-19,1.0,7.596069e-13,7.9745e-21,7.334586e-12,7.7834816e-19,2.5738445e-14,3.855667e-16,1.6815032e-14,1.4558694e-14
1.01881194e-11,2.1675166e-09,3.5788247e-11,7.5231587e-16,0.9999622,1.9001838e-12,1.052278e-07,9.991817e-10,1.5877201e-07,3.7476595e-05
3.7427454e-17,1.0,3.619825e-13,1.3421839e-19,8.267179e-11,2.2082378e-14,4.6174466e-16,2.604336e-12,3.0863097e-11,6.6615604e-13
1.3111836e-17,4.4509307e-10,5.1059938e-11,1.0786023e-12,9.503712e-11,1.4621723e-18,8.070048e-19,1.0,3.1702262e-11,3.25698e-17
1.6425279e-12,5.086496e-18,8.2228536e-17,1.5059495e-23,1.7610493e-16,1.0628695e-11,1.0,7.8769915e-22,1.8137614e-13,8.2021456e-17
2.2667237e-17,3.543553e-21,1.0442725e-21,4.573945e-19,6.8232554e-17,2.9400966e-21,4.644383e-25,2.548489e-16,1.2103894e-20,1.0
3.4626656e-15,6.738943e-20,6.8172404e-26,1.0223682e-22,2.2974565e-22,1.7705354e-14,1.0,1.2165761e-24,1.680558e-17,1.363331e-26
1.0,2.7351436e-22,3.6238755e-23,2.8547146e-25,2.7814429e-27,9.427894e-20,3.7745345e-16,1.0043069e-18,1.3321511e-18,1.1222048e-15
2.5245487e-25,1.4010031e-23,5.1068454e-28,1.0451057e-13,3.5608714e-28,1.0,1.1820228e-18,2.271121e-24,1.5792441e-17,4.636219e-19
5.281419e-25,3.1636674e-14,4.2995475e-18,2.7569385e-25,1.0,4.8542487e-20,1.5653747e-20,5.2870723e-14,9.956126e-21,1.6943113e-20
4.3397396e-17,2.3894384e-17,8.449663e-19,2.4259595e-14,2.163448e-12,2.497415e-08,4.2802907e-16,1.6972228e-12,3.6562685e-13,1.0
2.7693875e-17,1.5117148e-18,3.4225787e-19,1.1137819e-15,9.372341e-14,1.2050247e-16,4.5901787e-21,3.145321e-15,7.649449e-15,1.0
1.0877156e-15,9.8454326e-20,1.0,1.9072142e-18,2.2432305e-18,1.2005808e-20,9.141114e-18,3.414417e-18,1.9059214e-16,1.0301632e-21
3.0785388e-10,0.999998,9.0674535e-10,6.6297745e-19,4.90741e-14,1.3992802e-12,2.0598968e-08,6.383109e-14,2.0442274e-06,2.0413998e-16
6.233906e-20,3.6265415e-17,2.3053019e-17,1.1715069e-15,3.0600691e-10,6.3828502e-15,7.783288e-23,7.9739194e-14,1.0651205e-14,1.0
7.535829e-22,8.041385e-17,1.0123879e-19,7.626164e-24,1.0,2.2397236e-19,3.838394e-16,3.2767837e-16,3.1086352e-19,1.9363573e-15
7.544003e-28,7.597008e-25,5.9549706e-21,5.4014416e-20,1.2696116e-25,2.022941e-21,2.8101482e-23,2.0201151e-32,1.0,8.840496e-25
1.8273559e-10,0.0011428418,1.5727328e-05,3.692619e-11,1.1384207e-13,1.9524916e-14,7.108669e-16,0.99884135,6.9978874e-08,5.8493512e-08
5.102358e-24,3.3110458e-18,3.7813832e-22,1.0,1.0350082e-21,2.7327756e-11,5.0778637e-20,7.043925e-19,6.8107797e-15,7.037881e-19
4.9153237e-15,1.3812086e-17,1.186902e-19,3.4432404e-13,8.639506e-15,2.9605972e-17,6.187703e-21,1.0325757e-12,2.2176058e-16,1.0
8.3558166e-13,3.9177577e-09,1.0906893e-09,4.163052e-07,2.4851356e-12,2.2664725e-13,6.486226e-17,0.99999964,1.4562702e-12,8.491775e-09
4.8387903e-09,5.7359923e-08,2.7515631e-10,3.6057723e-10,0.27096134,5.48572e-07,4.043854e-06,2.5881576e-08,1.7812807e-05,0.7290161
7.486447e-18,1.115409e-10,1.13323e-16,4.2183538e-16,1.0,4.2095627e-15,9.340758e-13,7.8856345e-11,7.9401885e-16,2.057688e-10
2.1704222e-22,2.2323532e-12,1.5252453e-19,7.75002e-22,1.0,1.1069956e-16,1.8557278e-18,8.532181e-14,1.454041e-17,1.3870348e-10
4.9990036e-13,3.3588156e-14,3.7045393e-15,1.3199423e-11,4.680307e-11,6.8591095e-14,3.0128591e-16,6.393732e-11,6.864182e-12,1.0
1.322007e-09,4.426102e-09,0.9999236,3.3194707e-09,5.8357308e-12,4.627654e-13,2.1050644e-12,7.640622e-05,3.3083793e-08,1.6163384e-08
9.402994e-22,6.753844e-20,2.056865e-24,8.106348e-15,4.688483e-22,1.0,7.4015535e-15,5.022935e-21,2.322232e-16,3.1717066e-12
1.5416021e-10,1.3565983e-10,1.7455118e-10,8.803859e-15,0.999718,3.1397077e-10,1.9953382e-07,3.1698422e-10,0.00020840898,7.332726e-05
2.391048e-13,3.483458e-12,2.8294398e-12,1.9869934e-15,4.959748e-18,2.5355845e-14,1.1102868e-22,1.0,3.7281983e-16,7.2208468e-12
4.3262894e-15,1.2092719e-21,1.5649536e-24,1.005565e-24,2.0012742e-20,1.6283386e-15,1.0,7.292233e-28,2.749899e-19,2.6327971e-25
5.5051603e-20,1.6172948e-11,1.9065333e-15,1.1463678e-19,7.2203826e-11,3.6431268e-16,7.362294e-24,1.0,9.593519e-18,3.2211877e-15
1.2538115e-16,3.902205e-15,4.64049e-16,3.4812988e-16,4.9398996e-12,6.538416e-19,2.7485731e-22,1.6794189e-15,1.0729574e-16,1.0
1.0,1.10767115e-13,1.3335116e-10,3.5419367e-14,2.5925945e-16,3.804928e-13,4.2733515e-11,5.27468e-15,2.216624e-13,3.7388382e-08
5.4109173e-24,2.83219e-22,4.197534e-31,2.6439305e-16,1.085286e-24,1.0,5.0770657e-14,1.2796146e-23,2.1502363e-14,8.715727e-18
3.439088e-23,7.85162e-20,2.4932522e-18,1.1926018e-20,5.3173294e-22,2.1161975e-18,1.9569741e-20,5.475068e-19,1.0,5.196656e-20
2.9218323e-25,6.687886e-25,2.459513e-30,3.5203053e-17,1.9886894e-25,1.0,1.8720432e-13,2.3511974e-27,1.5532434e-16,6.3621506e-19
1.0991958e-13,5.1898584e-21,1.5070192e-22,1.477646e-21,1.6036408e-19,5.0857672e-11,1.0,5.0524234e-25,1.2269047e-15,5.7448743e-19
7.3644514e-14,1.6634492e-20,2.0312782e-20,8.429074e-23,8.070286e-21,1.8125388e-11,1.0,5.83174e-26,3.073053e-14,2.3371932e-20
7.995361e-22,9.225535e-19,1.2028986e-23,1.3722703e-09,1.8026598e-24,1.0,6.4539553e-14,1.0014896e-21,1.4118853e-13,2.3192662e-16
3.310028e-15,3.1300903e-11,4.1075657e-11,4.839999e-10,8.3399e-16,1.449522e-17,8.6178255e-20,1.0,6.172089e-16,5.472485e-13
6.464258e-28,4.629984e-25,4.1401924e-22,4.2596177e-25,4.860772e-27,4.3044067e-25,9.727137e-26,2.0208505e-29,1.0,6.0129157e-25
4.04272e-18,1.0,4.245503e-18,2.8459658e-22,1.160719e-16,5.4359435e-19,7.3551365e-16,9.10124e-14,5.858347e-16,4.967961e-20
1.0,5.750948e-19,3.1080081e-18,2.679578e-25,8.0475286e-23,4.3829128e-17,2.0006599e-16,1.1325909e-15,3.2277175e-16,7.447914e-16
1.149402e-12,1.0,5.5772843e-12,1.4608302e-16,3.3282765e-13,1.4035885e-13,2.0362139e-11,3.083009e-11,2.1556695e-10,1.9993498e-14
1.5144391e-18,4.789603e-24,6.616587e-30,2.540291e-28,2.3630264e-23,4.661528e-18,1.0,3.4055636e-30,8.628141e-23,3.5272548e-32
2.1766334e-12,7.4488162e-09,8.817841e-13,1.2171992e-13,0.6994021,1.07095825e-10,5.9247157e-10,1.0899762e-08,3.1628653e-05,0.30056623
5.802113e-12,3.9879137e-19,2.6702725e-17,6.0487905e-22,6.4656686e-19,1.9596367e-13,1.0,2.3284117e-26,1.02088416e-13,8.4605155e-23
1.4891837e-14,2.5197884e-12,1.0601467e-14,4.95238e-16,1.1710684e-16,3.832151e-14,4.785357e-20,1.0,2.6874329e-15,9.8559466e-14
7.985093e-21,5.796264e-15,1.5411519e-10,1.0,2.859614e-21,4.00868e-15,3.5459633e-19,8.788087e-15,5.1699757e-15,3.4992767e-14
7.6400804e-17,1.0,9.96558e-15,6.6094724e-23,9.541635e-15,1.417301e-16,5.0913567e-15,9.421551e-12,1.2601201e-11,3.965162e-18
1.4830954e-11,2.2505674e-08,8.9435116e-07,2.9638372e-07,2.2687023e-09,2.1231873e-12,8.927284e-15,0.9999987,1.7486655e-09,5.9717905e-08
1.9190944e-19,1.0,2.7051197e-18,7.432189e-24,1.1694235e-12,5.279466e-17,8.8642077e-16,4.6893044e-15,5.9013027e-15,6.327063e-17
1.1270031e-19,1.6878024e-20,1.0132737e-17,1.318592e-17,8.681507e-20,2.759276e-16,4.457597e-15,1.5221291e-20,1.0,2.3040975e-17
9.69358e-18,2.8219044e-20,1.0,2.1486444e-19,2.6533938e-19,1.2021619e-20,2.0791799e-19,1.4156548e-21,1.3392913e-12,1.5713942e-19
1.0,2.208148e-19,7.808254e-19,7.088386e-23,2.3139911e-23,1.3176762e-18,9.902889e-17,1.5683409e-18,1.6781228e-18,1.9988628e-13
1.4457469e-11,7.207241e-12,0.99673647,1.13638e-08,2.551463e-11,5.6845362e-11,1.11785906e-13,1.6047302e-12,0.0032634402,4.24317e-08
2.3109888e-18,6.600742e-19,5.1505144e-20,2.3400145e-18,1.3151794e-12,8.3619447e-16,8.613877e-21,3.3315504e-15,1.5079092e-16,1.0
7.450788e-15,2.2008268e-16,2.462846e-15,9.234313e-13,4.5670894e-13,1.2403364e-13,1.3771627e-17,6.376106e-16,5.9017013e-10,1.0
3.8742844e-18,1.0255855e-17,1.0786102e-20,3.6474535e-15,3.7212447e-19,1.0,5.628543e-10,1.24615305e-17,5.3286027e-13,3.9582104e-14
1.2671147e-18,1.2633458e-17,5.8477014e-22,6.072009e-12,1.9641518e-22,1.0,6.0642284e-13,2.9329398e-20,3.2791304e-11,5.5423e-12
8.371843e-15,1.0,4.5072886e-14,8.02235e-19,3.1909007e-11,4.6949806e-14,1.27097065e-14,3.3976827e-10,2.4443644e-12,1.8493653e-13
1.0170507e-22,2.2762605e-20,2.5467318e-22,1.0494156e-14,1.427412e-20,1.0,8.826565e-13,2.675689e-23,1.05111436e-14,1.513962e-15
9.132261e-18,1.8305632e-19,2.3119916e-20,7.480622e-26,2.9021924e-14,7.803144e-16,1.0,9.3070946e-24,2.4954596e-18,5.9100916e-29
1.0,1.2106591e-17,6.612764e-19,1.6556112e-21,4.2476185e-21,1.69711e-15,1.4654734e-13,1.33923625e-14,2.6544607e-16,1.7582748e-11
3.8021392e-07,1.5268293e-07,0.02637427,0.973371,5.3009463e-12,8.138567e-07,5.4727334e-12,0.00025290676,2.9887923e-10,4.082805e-07
1.4861154e-14,1.4900212e-10,4.4414796e-14,1.2113286e-16,0.9999993,1.6983402e-14,3.4669208e-14,3.3085507e-10,3.901413e-15,6.777085e-07
2.1511943e-14,9.176165e-05,4.692915e-15,3.5008596e-23,0.99810874,3.083619e-14,0.0017994918,2.910656e-13,1.8395922e-11,1.9965366e-13
9.451418e-14,1.5099647e-23,8.31919e-22,3.694013e-22,2.7024793e-18,1.1941293e-12,1.0,1.2738204e-28,4.58961e-17,4.304793e-21
2.4826705e-25,1.595783e-24,7.5470963e-32,3.8661604e-20,1.8448276e-28,1.0,2.8978252e-16,1.4770216e-27,1.7681347e-19,1.6517837e-19
3.4157518e-22,1.4144945e-13,2.2019393e-20,6.3391442e-24,1.0,4.9592753e-18,9.297147e-19,1.9566041e-13,3.2325045e-20,3.2009586e-11
4.1793975e-17,3.8390034e-19,7.485653e-24,2.4229918e-28,5.5482617e-17,1.8132112e-17,1.0,2.5613657e-22,5.770289e-18,3.3796913e-31
4.378757e-22,2.300932e-20,5.6110954e-24,1.7391172e-14,6.8772677e-25,1.0,3.468577e-14,5.8858622e-21,1.2821195e-18,3.075978e-15
1.7591237e-22,8.7431085e-16,1.4734526e-21,1.5759321e-27,1.0,6.2722803e-22,1.7377245e-18,1.6365516e-16,5.1817645e-22,2.4695726e-15
1.4816555e-13,1.2496135e-12,2.3966355e-16,2.5511722e-06,8.740709e-14,0.99999726,2.1671565e-07,3.355483e-14,1.551491e-10,1.1789108e-13
7.659569e-18,1.0,1.3407888e-16,1.3268145e-20,9.3713e-15,5.5588754e-17,2.9707268e-14,1.3062239e-13,2.477345e-13,9.483053e-18
1.9023202e-22,2.7281638e-13,5.6857644e-13,1.3345258e-19,1.0,1.5447058e-15,1.7918738e-18,3.236503e-12,1.0917818e-14,1.5620152e-14
